asn,country
34812,['AT']
133506,['US']
16242,['CH']
265657,['EC']
57116,['MK']
62356,['RU']
58188,['GB']
35010,['RO']
204419,['AT']
12036,['US']
60982,['RO']
35011,['BG']
53866,['US']
12637,"['SI', 'MD', 'AT', 'CH', 'HR', 'IT']"
9593,['JP']
3551,['PA']
39575,['RU']
32366,['US']
147070,['BD']
204060,['IT']
138411,['IN']
201111,['IE']
264897,['BR']
140880,['AU']
3472,['US']
48691,['MD']
203373,['DK']
11699,['US']
28475,['MX']
12260,['US']
29883,['CA']
13470,['US']
264856,['AR']
23404,['US']
47875,['IT']
137164,['IN']
20902,['DE']
35168,['KZ']
41771,['RU']
9642,['KR']
38714,['AU']
1508,['US']
45362,['KR']
393599,['US']
42268,['RU']
22772,['US']
19882,['US']
205897,['MA']
64427,['DE']
18673,['US']
8070,['US']
328253,['ML']
52536,['BR']
39036,['KG']
142423,['MM']
58611,['AU']
15297,['US']
133932,"['US', 'PK']"
47546,['PS']
267094,['BR']
52205,['RU']
208439,['AZ']
271783,['CL']
38642,['JP']
62576,['US']
47649,['CH']
393630,['US']
137487,['PH']
34569,"['BG', 'TR']"
268078,['BR']
271368,['BR']
48370,['RU']
30207,['US']
267408,['BR']
141355,['AF']
200183,['DE']
34278,['UA']
268153,['BR']
9770,['KR']
20798,['FI']
212202,['NL']
396449,['US']
31570,['IT']
54857,['US']
137269,['SG']
141212,['PK']
133015,['AU']
10508,['US']
268188,['BR']
33031,['US']
11499,['US']
53945,['US']
18616,['US']
45536,['IN']
17874,['KR']
8475,['RU']
48515,['RU']
205159,['US']
47750,['NL']
56487,['RU']
267498,['BR']
47733,['RU']
28416,['MX']
11389,['US']
56531,['SE']
20105,['US']
197255,['UA']
211701,['RO']
13577,['US']
48579,['SE']
4410,"['HK', 'SG', 'IN', 'CH']"
36396,['US']
59494,['RU']
207918,['DE']
16623,['CA']
203257,['IQ']
57908,['IQ']
22698,"['US', 'CO', 'AR']"
39810,['UA']
199281,['RU']
138868,['ID']
262289,['BR']
44761,['RO']
21554,['US']
58154,['IT']
270960,['BR']
327774,['TZ']
395280,['US']
393972,['US']
63503,['ID']
266227,['BR']
61097,['GB']
20264,['US']
27995,['CL']
50905,['DE']
29904,['US']
40720,['US']
202209,['BG']
32410,['US']
206531,['IL']
268409,['BR']
14814,['US']
135874,['IN']
9870,['KR']
263335,['BR']
197310,['PL']
63755,['VN']
56829,['RU']
44842,['FR']
266098,['BR']
13579,['MX']
60401,['UA']
32786,['US']
54504,['US']
3262,['ES']
60092,['BG']
197779,['RU']
197161,['FR']
268937,['BR']
3659,['US']
53089,['BR']
132717,"['SG', 'IN']"
55081,"['ES', 'GB', 'US', 'KZ', 'FR', 'CA']"
328450,['ZA']
38813,['AU']
133216,['AU']
271105,['BR']
269684,['BR']
202652,['EE']
267500,['BR']
396361,['US']
140443,['ID']
45001,['KG']
3853,['US']
49262,['CZ']
396417,"['US', 'AU']"
29832,['US']
133976,['IN']
197221,['UA']
140437,['ID']
395092,"['NL', 'AU', 'JP', 'GB', 'US', 'SG']"
264401,['BR']
16580,['CA']
16787,['US']
41381,['IT']
205497,['DE']
399765,['US']
28159,['BR']
50010,['OM']
35101,['FR']
29384,"['US', 'QA']"
8818,['GL']
41583,['UA']
61066,['BG']
394463,['US']
53021,['BR']
47993,['SI']
36567,['US']
268789,['BR']
52417,['EC']
197792,['CY']
141043,['AU']
41952,['PL']
201004,"['BE', 'unknown']"
37124,['RW']
50473,['RU']
137530,['BD']
135861,['IN']
57947,['RU']
52511,['CL']
47466,['PL']
40889,['US']
138447,['AU']
262168,['PE']
136336,['IN']
54235,['CA']
43993,['EE']
394913,['US']
56505,['DE']
399819,['US']
14216,['US']
141565,['IN']
135450,['ID']
60762,['HR']
9769,['KR']
18459,['US']
265835,['AR']
206498,['IT']
201087,['SE']
11255,['US']
398906,['US']
29264,['FR']
269326,['BR']
9930,['MY']
42216,['TR']
41218,['PL']
393983,['US']
23778,['JP']
398838,['US']
63219,['US']
270542,['BR']
263864,['BR']
22368,['CO']
136971,['AU']
398756,['US']
54180,['US']
28981,['AT']
17861,['KR']
12570,['CZ']
140799,['VN']
13498,['US']
19750,"['US', 'FR']"
398088,['US']
16696,['CA']
50583,['FR']
61568,['BR']
138629,['KH']
204684,['UA']
8708,"['GG', 'RO']"
8484,['RU']
46847,['US']
32945,['US']
32867,['US']
62328,['PL']
398331,['US']
136400,['AF']
23553,['KR']
295,['US']
29935,['US']
264248,['BR']
11811,['US']
6302,['US']
53026,['BR']
204368,['DE']
60384,['CH']
137507,['HK']
60958,['DK']
202265,['DE']
328183,['NG']
61731,['BR']
36893,['EG']
265661,['AR']
46807,['US']
208222,['ES']
15911,['LT']
15668,['IT']
62067,['RU']
34934,"['GB', 'NL']"
42786,['RO']
48553,"['GB', 'US']"
141637,['ID']
26343,['US']
203886,['KZ']
17667,['AU']
31579,['GR']
16520,['US']
263713,"['CR', 'US']"
203892,['CH']
40435,['US']
271146,['BR']
52044,['RO']
35997,['US']
141863,['IN']
268483,['BR']
328427,['ZM']
1201,['US']
35645,['RU']
397617,['CA']
202040,['DE']
26512,['US']
270782,['BR']
40028,['CA']
327931,"['BE', 'DZ']"
59509,['RU']
267888,['VE']
513,['CH']
61430,['DE']
62854,['US']
18149,['JP']
262624,['BR']
270551,['BR']
209409,['PL']
328651,['ZA']
137863,['AU']
270335,['BR']
16487,['CA']
11964,['US']
8469,['DE']
17804,"['LA', 'CY']"
202965,['MD']
60676,['RO']
37667,['ZA']
138790,['IN']
46437,['US']
22559,['US']
56140,['MY']
198676,['PL']
138994,"['HK', 'US']"
61667,['BR']
30252,['US']
49881,['FR']
10444,['US']
12578,['LV']
43793,['RU']
262254,"['NL', 'KZ', 'CZ', 'BZ']"
210220,['PL']
29467,"['LU', 'FR']"
132716,['PH']
263826,['CL']
135467,['ID']
60497,"['DE', '', 'BE', 'LU']"
2601,['UA']
46802,['US']
9749,['AU']
142470,['IN']
21833,['US']
32926,['US']
48344,['DE']
395343,['US']
397473,['US']
39586,['RU']
59287,['ID']
394959,['US']
10167,['KR']
31632,['GB']
37364,['TZ']
62693,['US']
52233,['CW']
328222,['ZA']
399830,['US']
33613,['US']
17352,['US']
141205,['SG']
5707,['US']
52788,['BR']
269822,['CO']
32832,['US']
17689,['JP']
207245,['GB']
41971,['RO']
264355,['BR']
49044,['SK']
42408,['RU']
48694,['PL']
197610,['UA']
61003,['DE']
207545,['IT']
205447,['PL']
42730,['DE']
51038,['FR']
55392,['JP']
7332,['US']
262784,['BR']
27763,['CO']
267696,['AR']
141869,['IN']
196923,['RU']
212880,['GB']
26110,"['US', 'CA']"
393222,['US']
203677,['PL']
23540,['US']
30258,['US']
27295,['US']
26862,['US']
269209,['BR']
32619,['US']
41965,['AM']
200727,['AT']
39963,['PR']
64420,"['AU', 'IT']"
54578,"['US', 'NR']"
263019,['BR']
133299,['IN']
23503,['US']
52397,['AR']
27789,['TT']
200622,['RU']
34873,['PT']
202680,['DE']
30993,['EG']
207257,['NL']
42810,['CH']
11493,['US']
211433,"['CZ', 'UZ']"
137935,['BD']
268835,['BR']
395355,['US']
33478,['US']
198719,['GB']
266786,['AR']
206737,['IT']
54825,"['NL', 'ES', 'HK', 'BR', 'AU', 'JP', 'DE', 'GB', 'US', 'SG', 'FR', 'CA', 'KR']"
11608,['US']
63157,['US']
263219,['AR']
20539,['UA']
202087,['GI']
31209,['NL']
398709,['CA']
141928,['ID']
205285,['HU']
8925,['DE']
140160,['IN']
22873,['CA']
49804,['UA']
210791,['ES']
61244,['DE']
396844,['US']
196947,['UA']
56885,['RO']
63886,['ID']
399588,['CA']
263316,['BR']
32161,['US']
21922,['US']
54085,['CA']
56499,['RO']
53535,['US']
11047,['US']
23018,['US']
213126,['CH']
207259,['RU']
27602,['US']
201422,['FI']
63872,['ID']
199380,['ES']
30499,['US']
208224,['BG']
269203,['BR']
40369,['US']
15101,['CA']
52920,['BR']
31004,['CH']
396868,['US']
134860,['IN']
36970,['NG']
7996,['US']
39830,['FR']
20416,['US']
25097,['RO']
269636,['BR']
7944,['US']
138763,['IN']
39042,['RU']
26588,['US']
395434,['US']
4894,['US']
52166,['RU']
16066,['UA']
132139,['HK']
196925,['AZ']
12209,['US']
28637,['BR']
60003,['DE']
51738,['UA']
399371,['US']
50650,['GB']
42071,['RU']
61772,['BR']
57269,['ES']
25101,['AT']
64396,['DE']
135944,['VN']
210228,['PL']
133898,['AU']
19043,['US']
30103,"['AU', 'JP', 'GB', 'US', 'CA']"
35548,['DE']
10929,"['US', 'CA']"
268993,['BR']
42787,['RU']
7234,['US']
133394,['AU']
49103,['IR']
37411,['ZA']
54352,['US']
48188,['RU']
28657,['BR']
139545,['IN']
136773,['PH']
53806,['US']
265443,['BR']
54672,['CA']
26461,['US']
203053,['RO']
205660,['DE']
264343,['BR']
24771,"['US', 'IT']"
271194,['BR']
142386,['ID']
25424,['CZ']
15535,['NL']
328518,['ZA']
63737,['VN']
202771,['CH']
22315,['US']
22567,['US']
39869,['PL']
262450,['BR']
198581,['SE']
19421,['US']
200810,['ES']
212201,['CH']
263605,['BR']
54292,['US']
28232,['BR']
399682,['US']
36701,['US']
265170,['BR']
267502,['BR']
264696,['HN']
197638,['FR']
203087,['KZ']
59514,['UA']
262691,['BR']
39380,['DE']
3719,['US']
44272,['BY']
266539,['BR']
268582,['BR']
36106,['US']
26381,['US']
135332,['AU']
328418,['ZA']
141934,['ID']
26585,['US']
1823,['US']
48171,['SE']
142359,['ID']
328251,['ZA']
201278,['RS']
393777,['US']
9491,['KR']
395400,['GU']
397413,['US']
132557,['IN']
398091,['US']
63467,['US']
140638,['CN']
137102,['IN']
205639,['NO']
269747,['AR']
269224,['BR']
131896,['JP']
197816,['FR']
397123,['US']
38401,['KR']
393459,['US']
47051,['US']
34397,['SA']
266592,['BR']
58128,['ES']
269071,['BR']
12886,"['DE', '', 'AT']"
39633,['GB']
142024,['KH']
399064,['US']
140227,"['HK', 'US']"
267418,['BR']
14598,['US']
213180,['SI']
398560,['US']
3603,['CO']
58612,['AU']
16640,['US']
12214,['US']
42347,['BG']
399628,['US']
41741,['NO']
4255,['US']
38283,['CN']
29748,['US']
134379,['HK']
36194,['US']
269314,['BR']
211741,['UA']
398397,['US']
45189,['IN']
197107,['GB']
271031,['BR']
41902,['TR']
24183,"['AU', 'NZ']"
26477,['US']
142368,['ID']
394948,['US']
395382,['US']
16872,['US']
132990,['IN']
268896,['BR']
196921,['KW']
141300,['IN']
38772,['ID']
201652,['DE']
30983,['MA']
9501,['IN']
18959,['US']
15665,['PL']
23167,['US']
43499,['FI']
46399,['US']
264313,['BR']
34555,['GB']
55690,['ID']
3794,['US']
139288,['AU']
395112,['US']
59395,['GB']
136932,['IN']
137372,['ID']
263625,['BR']
45276,['BD']
31401,['PT']
26751,['US']
44627,['RU']
142029,['TH']
5714,['US']
141930,['ID']
207032,['CH']
135938,['VN']
271816,['VE']
24732,['PL']
62021,['GB']
64304,['ID']
39365,['LV']
206572,['RU']
25581,"['LI', 'CH']"
714,"['IL', 'SE', 'HK', 'GB', 'US', 'SG', 'IN', 'ZA', 'TW', 'MO', 'CL', 'CN', 'DK', 'CH', 'IE', 'AU', 'DE', 'FR', 'MX', 'KR', 'BE', 'BR', 'JP', 'TR', 'CA', 'NL', 'TH', 'FI', 'RU', 'AE']"
36656,['US']
270790,['BR']
42558,['RU']
267060,['BR']
395688,['US']
60032,['FR']
33004,['US']
205644,['NL']
207051,['FR']
138982,['CN']
133276,['IN']
139237,['NP']
52714,['BR']
340,['US']
3365,['US']
202476,['VG']
196927,['PL']
206811,['IT']
42023,['RU']
6829,['NO']
57341,['UA']
12148,['US']
207867,['RU']
134426,['IN']
60437,['RU']
201992,['BY']
19641,['US']
142346,['ID']
40528,['US']
31643,['RU']
137587,['IN']
139500,['IN']
263662,['BR']
267861,['AR']
50789,['RU']
60809,['PL']
267523,['BR']
9709,['KR']
51965,['GB']
139380,['ID']
48338,['RO']
397132,['US']
135396,['AU']
53081,['BR']
131982,['JP']
52281,['VE']
43997,['NL']
396840,['US']
52637,['BR']
399124,['US']
137182,"['HK', 'AU', 'US', 'SG']"
135766,['IN']
393912,['US']
23939,['SG']
211136,['BE']
41509,['HU']
131953,['JP']
65518,['CL']
209465,['AL']
41220,['RU']
11325,"['CZ', 'SK', 'GR', 'SE', 'ID', 'AU', 'MY', 'DE', 'GB', 'US', 'SG']"
53065,['BR']
16178,['BA']
198038,['PL']
328346,['ZA']
131990,['JP']
206695,['IE']
211482,['IT']
17207,['US']
24058,['HK']
10215,['IN']
56166,['IN']
263332,['BR']
33286,['US']
203495,['FR']
37263,['GH']
13833,['US']
24210,['ID']
266630,['BR']
54956,['US']
18257,['CN']
131253,['PH']
12632,['RO']
266153,['BR']
63275,['US']
17682,['JP']
51263,['GB']
22093,['US']
41178,['PL']
27773,['SV']
10343,['US']
201887,['BE']
207357,['NL']
22722,['US']
8015,['US']
32691,['US']
197832,"['GB', 'US']"
62638,['US']
210158,['ES']
62745,['US']
267779,['AR']
13169,['NL']
328815,['KE']
131943,['JP']
18431,['AU']
133284,['IN']
200870,['GB']
269202,['BR']
8468,['GB']
399675,['US']
393284,['US']
141974,['ID']
211196,['AT']
201556,['RU']
44892,['UA']
55042,['US']
141875,"['US', 'IN']"
204295,['PL']
10440,['US']
198508,['NL']
397868,['US']
13927,['US']
47355,['FR']
35276,['CH']
202261,['US']
22476,['CA']
42187,['RU']
59065,"['HK', 'SG']"
11650,['US']
34038,['RU']
11240,['US']
52756,['BR']
207191,['ES']
17196,['US']
40208,['US']
42022,['NO']
39636,['IT']
14026,['BR']
51291,['RU']
132242,['SG']
265478,['BR']
138519,['PG']
47188,['IR']
20039,['US']
395074,['US']
201463,['DE']
198230,['PL']
40805,['US']
263444,['BR']
268754,['BR']
48003,['GB']
51367,['UA']
19005,['US']
201227,['IR']
46626,"['US', 'CA']"
8248,['GR']
270997,['BR']
398446,['US']
37073,['BF']
55626,['KR']
33851,['UA']
269077,['BR']
50048,['RU']
263891,['BR']
43571,['IS']
62062,['KZ']
201731,['SE']
206766,"['RU', 'GB', 'US', 'KZ', 'BY']"
57140,['ES']
135465,['ID']
43588,['MD']
266967,['BR']
52336,['PA']
394687,['US']
18456,['US']
8819,['PL']
201426,['ES']
57136,['RO']
54530,['US']
43791,['LB']
50612,['RU']
11309,['US']
10074,['HK']
12494,['RU']
266728,['EC']
16785,['US']
37623,['GH']
208108,['GR']
263383,['BR']
139971,['ID']
21413,['DE']
16495,['US']
63478,['US']
41455,['DE']
20585,['FR']
264813,['SV']
21779,['US']
166,['US']
138229,['IN']
21062,['BY']
38365,['CN']
15157,['US']
267351,['BR']
56891,['CZ']
14654,['US']
32890,['US']
30942,['HU']
7418,['CL']
133385,['MM']
44174,['RU']
57697,['UA']
133809,['ID']
17598,['KR']
11420,['US']
63404,['US']
14852,"['US', 'CA']"
133723,['IN']
7522,['JP']
262278,['BR']
43094,['MD']
34197,['FR']
52179,['UA']
54102,['US']
37153,"['SC', 'ZA']"
336,['US']
131094,['KR']
213107,['TR']
397434,['US']
265953,['BR']
46014,['AU']
28499,['MX']
27002,['US']
43601,['KZ']
36392,['US']
44162,['RU']
5773,['US']
54442,['CA']
2152,['US']
199087,['FI']
206256,['RU']
50297,"['UA', 'RU']"
52742,['BR']
6876,['UA']
39684,['RU']
62724,['US']
42428,['SA']
201011,"['CZ', 'ES', 'MA', 'CH', 'DE']"
47321,['RU']
5627,['IR']
28050,['CR']
36062,['US']
17369,['US']
61888,['BR']
25996,['US']
42944,['GB']
141687,['BD']
265083,['BR']
48750,['FR']
24864,['AT']
609,['US']
54704,['US']
205451,['IT']
19915,['CA']
23348,['US']
25292,['RU']
57001,['UA']
44390,['UA']
60595,['FR']
268931,['BR']
15711,['ES']
200311,['IT']
39894,['FR']
137963,['MY']
140230,['IN']
141201,['MY']
131620,['TW']
4237,"['US', 'AU']"
395916,"['US', 'MF']"
24174,['VN']
7663,['JP']
269168,['BR']
134552,['BD']
16546,['US']
270720,['BR']
11463,['US']
131782,['ID']
34722,['DE']
59637,['RU']
328745,['ZA']
9171,['DK']
56675,['BE']
55366,['AU']
43095,['RU']
269540,['BR']
211076,['RU']
265688,['CO']
10586,['US']
44267,['RU']
55271,['CA']
267225,['BR']
10996,['CA']
41938,['RU']
58698,['AU']
264611,['AR']
140966,['NP']
60365,['RU']
16754,['US']
266934,['BR']
14744,['US']
201600,['DE']
139438,['ID']
30659,['US']
48573,['RU']
23587,['KR']
31695,['RU']
49241,['RU']
263823,['AR']
44358,['LT']
36808,['US']
270945,['BR']
35646,['AT']
393308,['US']
50471,['RU']
264161,['BR']
8752,['RU']
266143,['BR']
44646,['GB']
265234,['BR']
16781,['US']
197936,"['US', 'PL']"
393765,['US']
27281,"['US', 'SG']"
60100,['RO']
22412,['US']
213401,['NL']
13247,['DE']
17008,['US']
51986,['PL']
395338,['CA']
36736,['US']
41534,['RO']
19889,['AR']
22871,['US']
269024,['BR']
44122,['UA']
134674,['IN']
205567,['RU']
202823,['IE']
33084,['US']
134196,"['HK', 'KH', 'GB', 'CN']"
201272,['IQ']
206612,['DK']
202899,['IE']
57192,['BY']
393849,['US']
269712,['BR']
138796,['IN']
7637,['AU']
131364,['VN']
139612,['AU']
208936,['RU']
10223,['AU']
45168,['NF']
60036,['GB']
62561,['US']
204082,['CH']
13312,['US']
203493,['RU']
18707,['US']
7872,['US']
141477,['IN']
398563,['US']
62728,['US']
264838,['CL']
57201,['EE']
393636,"['US', 'CA']"
25568,['KE']
41850,['RO']
35927,['CA']
45552,['VN']
1938,['FR']
42151,['RU']
56957,['RU']
395856,['US']
5182,['US']
269251,['BR']
23764,"['CN', 'HK', 'JP', 'GB', 'SG']"
200383,['AT']
54583,['US']
52349,['AR']
138639,['IN']
63752,['VN']
395206,['US']
1827,['US']
23824,['JP']
45734,['ID']
207577,['RU']
17302,['US']
62755,['US']
55570,['IN']
139904,['BD']
32049,['US']
19700,['CA']
44186,['RO']
139030,['BD']
8549,['DE']
25176,['SE']
201884,['AM']
203052,['SE']
394784,['US']
44003,['DE']
23521,['US']
198638,['AT']
393749,['US']
23419,['CA']
268088,['BR']
141805,['IN']
33551,['US']
58183,['TR']
132037,['MM']
64045,['TH']
38834,"['CN', 'IN']"
197049,['PL']
10906,['BR']
204156,['RO']
133971,['IN']
31236,['IS']
59194,['IN']
139428,['ID']
12000,['US']
397391,['US']
263716,['AR']
38447,['AU']
141163,['HK']
15908,['LT']
210117,['SK']
22664,['US']
209751,['RU']
39711,['RU']
3855,['BM']
62446,['RU']
31092,['IL']
6752,['AD']
135567,['PK']
20938,['PL']
44268,['GB']
262892,['BR']
27457,['US']
48632,['GB']
201491,['DE']
47249,['DK']
268609,['BR']
328103,['KE']
50771,['RU']
6913,['US']
393745,['US']
25747,['US']
25407,['BG']
212687,['DE']
209632,['ES']
47217,['IT']
19338,['CL']
3254,['UA']
206858,['SE']
393915,['US']
34216,['IT']
25842,['US']
63615,['CN']
328030,['ZA']
61396,['RU']
53022,['BR']
198787,['KZ']
136297,['IN']
208270,['BE']
210800,['US']
201682,['US']
44976,"['US', 'FR']"
18112,['ID']
59535,['RU']
60377,['GB']
50759,['PL']
50281,['UA']
269115,['BR']
141455,['AU']
28952,['SK']
268570,['BR']
211183,['RU']
39666,['CY']
59861,['BY']
137059,['BD']
209479,['FR']
14078,['CA']
45706,['ID']
8558,['SI']
207729,['FI']
328645,['EG']
59884,['IR']
60704,['RU']
11477,['US']
263911,['BR']
51069,['UA']
6404,['US']
266923,['BR']
4893,['US']
200148,['IT']
34164,"['NL', 'CZ', 'ES', 'BE', 'CH', 'DE', 'US', 'FR']"
53760,['US']
20103,['US']
50169,['RU']
264695,['AR']
61270,['HU']
19690,['US']
55843,['SG']
199564,['SE']
48475,['RU']
203990,['US']
17505,['JP']
38460,['PH']
19881,['US']
213309,['TR']
44016,['NL']
57720,['DK']
27481,['US']
268769,['BR']
399814,['GB']
399513,['US']
268272,['BR']
60708,['KZ']
37549,['ZA']
40191,['CA']
328024,['ZA']
270019,['PE']
39691,['ES']
396396,['US']
51833,['DE']
3962,['US']
39661,['PL']
58481,['ID']
140129,['IN']
38628,['JP']
36150,['US']
32447,['US']
265668,['PE']
209859,"['DE', 'AT']"
202174,['NO']
54671,['US']
26084,['US']
270936,['BR']
20029,['US']
14638,['PR']
136009,['BD']
138205,['BD']
206464,['DK']
136141,['BD']
262625,['BR']
52583,['BR']
393248,['US']
270386,['BR']
44060,['IL']
50633,['UA']
62457,['PL']
197831,['RU']
200325,"['DE', 'GB', 'US']"
140405,['ID']
51536,['RU']
27142,['US']
269746,['CO']
132471,['AF']
32889,['US']
62082,['RU']
54390,['US']
395367,['US']
37317,['ZA']
42774,['LT']
202399,['PL']
140064,['AU']
53281,['US']
56522,['UA']
265166,['BR']
208435,['RU']
204397,['PL']
8092,['US']
265995,['BR']
213140,['DE']
269754,['AR']
21818,['US']
7029,"['ES', 'SE', 'PK', 'CH', 'RU', 'US']"
26546,['CA']
18501,['US']
61963,['AE']
18046,"['HK', 'TW']"
47771,['BG']
263930,['BR']
39312,"['GB', 'RO']"
52028,['RU']
263046,['BR']
31173,['UA']
262249,['AR']
54764,['CA']
31953,['US']
61795,['BR']
39254,['RU']
44091,['IT']
139284,['AU']
20028,['US']
30376,['US']
61876,['BR']
209848,['CH']
55046,['US']
19559,['US']
397415,['US']
263629,['BR']
64288,['US']
13983,['US']
42961,['KW']
209012,['GE']
135918,['VN']
54979,['US']
203637,['LB']
205736,"['DE', 'GB']"
26633,['US']
263721,['AR']
268772,['BR']
32567,['US']
17962,['CN']
205945,['NO']
34744,['RO']
132359,['MY']
131952,['JP']
140618,['TH']
200459,['BG']
268365,['BR']
213050,['NL']
55022,['CA']
43937,"['UA', 'ES', 'EE', 'PH', 'PT', 'GI', 'FI', 'SA', 'RU', 'GB', 'GG', 'MT', 'FR', 'CA', 'IT']"
57741,['RU']
31609,['RO']
9306,['CN']
42938,['RU']
35823,['RU']
50209,['RO']
